What is the primary purpose of using asymptotic notations in algorithm analysis?,"To represent the time complexity of a function in a simple, communicable symbolic form."
Which asymptotic notation represents the upper bound of a function?,Big $O$ notation.
Which asymptotic notation represents the lower bound of a function?,Big $\Omega$ (Omega) notation.
Which asymptotic notation represents the average bound of a function?,$\Theta$ (Theta) notation.
"According to the formal definition, $f(n) = O(g(n))$ if there exist positive constants $c$ and $n_0$ such that $f(n) \le c \cdot g(n)$ for all _____.",$n \ge n_0$
What is the mathematical condition for the Big $\Omega$ notation?,"$f(n) \ge c \cdot g(n)$ for all $n \ge n_0$ and positive constants $c, n_0$."
"In $\Theta$ notation, the function $f(n)$ must be sandwiched between _____.",$c_1 \cdot g(n)$ and $c_2 \cdot g(n)$.
"If a function $f(n) = 2n + 3$ is compared to $g(n) = n$, why is it considered $O(n)$?","Because for a constant like $c=5$, $2n+3 \le 5n$ for all $n \ge 1$."
Why is $f(n) = 2n + 3$ technically considered $O(n^2)$ even if it is not the closest bound?,"Because Big $O$ represents an upper bound, and $n^2$ grows faster than $2n+3$."
What is the recommended practice when choosing a function $g(n)$ for Big $O$ notation?,Use the closest possible function to the original function $f(n)$.
True or False: Big $O$ notation is strictly reserved for the worst-case analysis of an algorithm.,False.
What type of data structure is a Stack?,A linear data structure.
What does the acronym LIFO stand for in the context of Stacks?,"Last In, First Out."
Which Stack operation is used to insert a value into the structure?,The `push` operation.
Which Stack operation is used to remove the most recently added element?,The `pop` operation.
What is the purpose of the `peek` or `top` operation in a Stack?,To return the value of the most recently added element without removing it.
Which function check identifies if a Stack contains any elements?,The `isEmpty` function.
How does a browser's 'Back' button represent a Stack-like mechanism?,"It returns the user to the most recently visited page, removing it from the top of the history."
How is $O(1)$ time complexity defined?,The execution time is constant and does not change with the size of the input.
What identifies $O(n)$ time complexity in a program?,"The execution time grows linearly with the input size $n$, often due to a single loop."
What characterizes $O(n^2)$ time complexity?,"The execution time grows with the square of the input size, typically caused by nested loops."
What is the main challenge of the LeetCode 'Min Stack' problem?,Retrieving the minimum element of the stack in constant time ($O(1)$).
Why is using a loop to find the minimum value in a stack considered inefficient for the Min Stack problem?,"A loop results in $O(n)$ complexity, while the problem requires $O(1)$."
"In the Min Stack implementation, what is the role of the auxiliary 'Min Stack'?",To store the minimum value present in the main stack at every level of its depth.
"In a Min Stack, if we push a new value that is greater than the current minimum, what is pushed onto the auxiliary 'Min Stack'?",The current minimum value is pushed again to maintain consistent state synchronization.
Why must both the Main Stack and the auxiliary Min Stack be popped simultaneously?,To ensure both stacks maintain the same length and correctly represent the minimum for each state.
"In Python, which list index is used to access the 'top' of a stack?",The index `-1`.
